user,user,mean_item_id,median_item_id,item_id_variance,item_id_std_dev,item_id_range,skewness,kurtosis,interaction_polarity,mean_difference,max_difference,IQR7525,IQR8020,rating_entropy,label
35,35,282.29411764705884,210.0,35458.091764705874,188.3031910635236,670,0.8072232365273031,-0.46657752385221807,72.29411764705884,13.4,73.0,1.0,1.0,0.816899755958011,0
36,36,491.46743295019155,517.0,75527.41143530792,274.8225089677116,982,-0.01586367360481685,-1.158363737834556,-25.53256704980845,3.776923076923077,22.0,1.0,1.0,0.9780635154701558,0
37,37,411.55555555555554,372.0,72753.62732919253,269.7288032991518,884,0.19151728337453072,-1.322302947053471,39.55555555555554,5.490683229813665,37.0,1.0,1.0,0.956188146208037,1
38,38,338.9265536723164,302.0,56536.23889316901,237.7735033454506,815,0.41233834283815324,-1.0061755269695407,36.9265536723164,4.630681818181818,28.0,1.0,1.0,1.013293744263318,0
39,39,437.1730769230769,397.5,75626.51823821336,275.0027604192608,963,0.3053048120027563,-1.1098721252313204,39.673076923076906,6.212903225806452,37.0,1.0,1.0,0.8969167884037919,1
40,40,546.8900804289544,594.0,81846.27551961721,286.08788076326687,998,-0.3270518467057382,-1.1261063486765408,-47.109919571045566,2.682795698924731,20.0,1.0,1.0,0.9648492294853663,0
41,41,503.11494252873564,574.0,98982.5680299385,314.6149520126761,971,-0.21401637500554072,-1.3955671376659526,-70.88505747126436,11.290697674418604,154.0,2.0,2.0,1.0877854387011197,1
42,42,128.17903930131004,124.0,6447.647628897576,80.29724546270299,596,0.8222964555915256,3.4291470368471018,4.179039301310041,2.6140350877192984,282.0,1.0,1.0,1.0089503381834215,0
43,43,502.03216374269005,533.5,89549.16905043645,299.24767175441224,993,-0.07196503688027242,-1.3462696948290314,-31.467836257309955,2.9120234604105573,14.0,1.0,1.0,0.7817331186432541,0
44,44,217.96666666666667,120.5,49694.8802259887,222.92348513781292,871,1.623262040366059,1.996465023942931,97.46666666666667,14.76271186440678,202.0,1.0,1.1999999999999993,1.0374312377016655,0
45,45,388.280487804878,400.5,51896.55365853658,227.80815099231322,782,0.005741624005014056,-1.249088219251109,-12.219512195121979,3.1918367346938776,32.0,1.0,1.0,0.8685605056588696,0
46,46,481.736,527.0,78362.93780645165,279.93380968802546,928,-0.13004976982514338,-1.3375821488587156,-45.26400000000001,7.483870967741935,37.0,1.0,1.0,0.9745651814950114,0
47,47,424.1412429378531,441.0,73739.1674370827,271.54956718264657,956,0.14522439766503248,-1.1934372010074297,-16.85875706214688,5.431818181818182,27.0,1.0,1.0,0.8527317667366443,0
48,48,121.6086956521739,108.5,7624.093938432245,87.31605773528855,596,1.2366664862025671,4.518371101722769,13.108695652173907,4.350364963503649,282.0,1.0,1.0,0.7511073562763437,0
49,49,60.083333333333336,62.0,1598.0833333333335,39.97603448734421,110,0.1899269678045949,-1.2267482227895856,-1.9166666666666643,10.0,36.0,1.0,1.0,0.9184277849930976,0
50,50,389.43333333333334,404.5,100466.41920903952,316.964381609416,898,0.13679892883872302,-1.609738997797396,-15.066666666666663,15.220338983050848,143.0,1.0,1.0,0.6987003563474969,1
51,51,386.46875,273.5,121318.32157258065,348.3077971745402,954,0.5093033033750375,-1.4046760547460122,112.96875,30.774193548387096,343.0,1.0,1.0,0.8305236914828464,1
52,52,213.3939393939394,203.5,17196.057808857808,131.1337401619347,470,0.20067423356254566,-1.0849811693830895,9.893939393939405,7.230769230769231,32.0,0.0,0.0,0.5272997580716339,0
53,53,503.2826086956522,499.5,99679.43573817486,315.72050256227396,978,0.02884940533390699,-1.5152074426021076,3.7826086956521863,10.747252747252746,54.0,1.0,1.0,0.9798932479834719,0
54,54,101.61111111111111,130.5,6874.644444444442,82.91347565049027,255,0.2700251103870441,-1.1814011760006387,-28.888888888888886,7.285714285714286,68.0,0.0,0.0,0.815784379856894,0
55,55,463.8249258160237,431.0,82735.30556733084,287.6374550842272,997,0.21330086142783702,-1.18232041453988,32.82492581602372,2.9672619047619047,17.0,1.0,1.0,0.9339032282625417,0
56,56,465.837962962963,437.5,82077.54557358747,286.4917897140989,998,0.17351762589993444,-1.1552307710000997,28.33796296296299,1.5425038639876352,10.0,1.0,1.0,1.0101345789216611,0
57,57,494.52685950413223,488.5,80693.914390945,284.0667428456647,990,0.018301914554650696,-1.2466514162472906,6.026859504132233,2.049689440993789,14.0,1.0,1.0,1.0283659074478222,0
58,58,464.33737373737375,431.0,79372.94870159075,281.73205125010315,993,0.16551354176993802,-1.1760423253729992,33.33737373737375,2.0101214574898787,9.0,2.0,2.0,1.0981622896756424,1
59,59,507.4146341463415,527.0,48275.04878048781,219.7158364353553,917,-0.3216874735395123,0.04111625427277765,-19.585365853658516,22.925,158.0,0.0,0.0,0.11466528220290656,0
60,60,309.63157894736844,134.0,98277.40537513999,313.49227323036206,976,0.846551811489273,-0.8276634202630038,175.63157894736844,10.382978723404255,66.0,1.0,1.0,1.0146989365921146,1
61,61,254.56172839506172,230.5,17532.123495130738,132.40892528500765,587,0.24698849712561174,-0.7858595953980814,24.06172839506172,3.6459627329192545,56.0,0.0,0.0,0.3595737195215777,0
62,62,496.66559485530547,534.0,74780.24910279013,273.45977602344027,935,-0.22489379841704457,-1.304283205584613,-37.33440514469453,3.0161290322580645,32.0,1.0,1.0,0.9671840974047654,0
63,63,439.0833333333333,413.5,79699.6400560224,282.3112467756508,953,0.25046000096409954,-1.2433670552618508,25.583333333333314,8.008403361344538,49.0,0.0,0.1999999999999993,0.55776962014942,0
64,64,215.64705882352942,187.0,21439.811051693407,146.4233965310647,612,1.4570553794698005,1.8363583207427592,28.64705882352942,18.545454545454547,182.0,2.0,2.0,1.0727833145426442,1
65,65,294.56756756756755,251.0,47582.06584766586,218.13313789441955,772,0.5671989028559125,-0.7721252987168818,43.56756756756755,7.0181818181818185,46.0,1.0,1.0,0.9280404927468098,0
66,66,507.57547169811323,554.5,74625.67520215634,273.1770034284664,978,-0.23792350736843185,-1.160341299671004,-46.92452830188677,9.314285714285715,48.0,0.0,1.0,0.6716092542624628,0
67,67,259.64285714285717,216.5,12419.939560439558,111.44478256266444,313,0.11608991141878833,-1.4664965968042858,43.14285714285717,24.076923076923077,75.0,0.75,1.0,0.7589367727620595,0
68,68,331.64478764478764,284.0,49958.586513423725,223.51417519572158,752,0.3189959943763415,-1.1027023502408961,47.64478764478764,2.9147286821705425,16.0,1.5,2.0,1.082425195257097,0
69,69,292.0986842105263,276.5,31896.592845939354,178.59617254000534,606,0.09680660280157354,-1.1105260258117804,15.5986842105263,4.013245033112582,23.0,1.0,1.0,0.7411026257364244,0
70,70,64.9,21.5,5026.099999999999,70.894992770999,178,0.48198371940482904,-1.565500517245295,43.400000000000006,19.77777777777778,103.0,1.0,1.0,0.8979457248567798,1
71,71,510.1459854014599,535.0,80663.73685195587,284.01362089159716,986,-0.11829371053546613,-1.2206954033192308,-24.854014598540118,3.6117216117216118,19.0,2.0,2.0,1.0902609763665136,0
72,72,143.67,140.5,8475.81929292929,92.06421287845397,596,1.0718542493163707,3.9860008427215154,3.1699999999999875,6.02020202020202,312.0,1.0,1.0,0.8469631487100823,0
73,73,288.49029126213594,278.0,32663.909661378188,180.73159563667386,633,0.20536839221307446,-1.1107493379479056,10.49029126213594,3.0878048780487806,15.0,2.0,2.0,1.083163992422098,1
74,74,400.3050847457627,314.0,88135.34957627118,296.8759834952487,856,0.21515200626748288,-1.5529174951223073,86.30508474576271,4.863636363636363,48.0,1.0,1.0,0.8085282038878042,0
75,75,500.16129032258067,499.5,82453.61290322582,287.1473714022572,907,0.02897637012570592,-1.532894639740288,0.661290322580669,14.868852459016393,79.0,0.0,0.0,0.4674576871463385,0
76,76,395.92753623188406,354.0,69213.21526001705,263.08404600054536,862,0.28105887473707614,-1.2831073387473522,41.92753623188406,12.676470588235293,63.0,1.0,1.0,0.7697383725356579,0
77,77,296.08,330.5,15891.789387755096,126.06264072973839,489,-0.43461098431169765,-0.9085512477820381,-34.420000000000016,9.979591836734693,53.0,1.0,1.0,0.8298058102105388,0
78,78,405.3953488372093,412.0,66595.24473975635,258.0605447172356,880,0.13674636241097746,-1.148528279607493,-6.604651162790674,20.952380952380953,87.0,0.0,0.0,0.29744494067781024,0
79,79,310.2105263157895,262.5,53071.24732184445,230.37197599066698,797,0.546633416434813,-0.7683993701603802,47.71052631578948,7.053097345132743,65.0,2.0,2.0,1.0767923237505057,1
80,80,226.67857142857142,220.0,18731.115079365085,136.86166402380576,463,0.15709332826992556,-1.071766888124801,6.678571428571416,17.14814814814815,60.0,2.0,2.0,1.0933747175566466,1
81,81,318.98477157360406,284.0,39904.49466487102,199.76109397195194,741,0.4531140543782133,-0.884186657207445,34.984771573604064,3.7806122448979593,27.0,1.0,1.0,0.829100845488115,0
82,82,412.44666666666666,352.0,70712.67834451898,265.91855584843825,883,0.14347294537500643,-1.3506671592822683,60.44666666666666,5.926174496644295,51.0,1.0,1.0,0.9044695356866018,0
83,83,414.37423312883436,388.0,62981.54427024161,250.96124057360254,854,0.1274059677254854,-1.3148952135902392,26.374233128834362,5.271604938271605,23.0,2.0,2.0,1.097456707578609,1
84,84,141.73170731707316,163.0,5179.251219512197,71.96701480200632,247,-0.2711708105010691,-1.3162004549320967,-21.26829268292684,6.175,24.0,2.0,2.0,1.0624004421743927,1
85,85,290.93617021276594,99.0,117159.49583718776,342.2856932990156,929,0.9194493901100392,-1.0073574841513422,191.93617021276594,20.195652173913043,442.0,1.0,1.0,0.822944177657237,1
86,86,252.55752212389382,244.0,20735.87389380531,143.9995621306027,532,0.19677093196910447,-0.906602399593595,8.557522123893818,4.75,38.0,2.0,2.0,1.0916552179912569,1
87,87,255.31944444444446,258.5,15584.952856025035,124.83970865083367,596,-0.05665958206062609,-0.598705282390938,-3.180555555555543,8.394366197183098,171.0,1.0,1.0,0.704024046672674,0
88,88,253.14814814814815,222.0,23307.5925925926,152.66824356293813,517,0.35944098286021353,-1.0035053124610438,31.148148148148152,19.884615384615383,70.0,1.0,1.0,0.9429491606819863,0
89,89,296.748031496063,262.5,41352.60819769069,203.3534071455177,807,0.3429823256366289,-1.0085361708305227,34.24803149606299,3.1897233201581026,97.0,1.0,1.0,0.8735278804360098,0
90,90,400.462962962963,386.5,57123.260297680885,239.00472860945845,811,0.019106215617686224,-1.327594166108626,13.96296296296299,7.579439252336448,41.0,1.0,1.0,0.9776742172397523,0
91,91,468.6404109589041,481.5,80176.23794897144,283.1540887025498,978,0.06605827705237129,-1.2597769799273517,-12.859589041095887,3.3608247422680413,23.0,1.0,1.0,0.9444340408620489,0
92,92,390.5708884688091,396.0,51194.16589333798,226.26127793623456,785,-0.032735261663412236,-1.1576369800175452,-5.429111531190927,1.4867424242424243,12.0,1.0,2.0,1.0572402310600018,0
93,93,376.5464480874317,378.0,57095.128325226724,238.94586902733164,815,0.15858361339861213,-1.2620350442796704,-1.4535519125682868,4.478021978021978,24.0,0.0,1.0,0.9374867115111738,0
94,94,230.9375,232.0,3049.262499999999,55.220127670986045,210,-0.3092653532438508,-0.07863704549759953,-1.0625,14.0,80.0,1.0,1.0,0.8815322611881637,0
95,95,306.3888888888889,320.0,34329.310457516345,185.2817056741338,563,-0.21236195392223625,-1.219327777095635,-13.611111111111086,33.11764705882353,116.0,1.75,2.0,1.0893096789558299,1
96,96,555.421052631579,612.5,82690.57964293989,287.5596975289477,971,-0.39741773824910853,-1.1614227971435969,-57.07894736842104,4.277533039647577,39.0,2.0,2.0,1.091712933859745,1
97,97,433.258064516129,372.0,75583.64017833727,274.9247900396348,901,0.3056953560004623,-1.3396577155705232,61.258064516129025,7.32520325203252,32.0,1.0,1.0,0.8422313152925297,0
98,98,338.47301587301587,351.0,36639.39656253156,191.41420156961073,779,0.024293371925942026,-0.9945602911923874,-12.526984126984132,2.4808917197452227,29.0,2.0,2.0,1.072604270246217,0
99,99,490.687898089172,584.0,107052.84427568187,327.1893095375854,963,-0.015516611340517733,-1.5746185204220393,-93.312101910828,6.173076923076923,63.0,2.0,2.0,1.0902781768339946,0
100,100,425.1,433.5,71039.28101265822,266.53195120408776,932,0.07001200083257109,-1.227383812323164,-8.399999999999977,11.79746835443038,49.0,2.0,2.0,1.0717300941124526,1
101,101,347.29338842975204,322.5,47610.27456191491,218.19778771086317,769,0.1482797232079236,-1.1543525756568145,24.793388429752042,3.190871369294606,16.0,0.0,1.0,0.6785584573640882,0
102,102,405.4166666666667,296.5,94489.7196969697,307.39180160988303,775,0.31832041578038656,-1.5604025871914242,108.91666666666669,70.45454545454545,323.0,1.25,1.7999999999999998,1.0397207708399179,0
103,103,326.09550561797755,315.0,41561.0134260141,203.86518443818233,746,0.16932295179181767,-1.0348596015482916,11.095505617977551,4.214689265536723,35.0,2.0,2.0,1.0738863751211674,1
104,104,348.49333333333334,405.0,32517.253333333352,180.32540956097495,590,-0.5079903863493883,-1.172488184597726,-56.50666666666666,7.972972972972973,81.0,2.0,2.0,0.9959160759287097,0
105,105,380.8723404255319,368.5,55346.83269717696,235.25907569566144,900,0.2123171116154129,-0.994871571049516,12.372340425531888,1.5985790408525755,17.0,1.0,1.0,1.025717547245207,0
106,106,267.0449438202247,238.5,23322.90192344315,152.71837454426742,596,0.2852822929416034,-0.8778926529287312,28.544943820224717,3.367231638418079,29.0,2.0,2.0,1.0817869820314217,0
107,107,306.88392857142856,279.0,38967.400820463336,197.40162314546285,734,0.3010998212937686,-1.0162508111925053,27.883928571428555,6.612612612612613,40.0,1.0,1.0,0.75002091013479,1
108,108,515.1875,561.0,105971.21073298437,325.53219615421204,984,-0.09053462727134512,-1.534718535699249,-45.8125,5.151832460732984,35.0,0.0,0.0,0.5583665838785083,0
109,109,153.8556701030928,143.0,10140.770618556697,100.70139332976827,321,0.07607013590897398,-1.496772367181564,10.855670103092791,3.34375,27.0,1.0,1.0,0.777082550797158,0
110,110,376.27868852459017,387.0,41677.310120579874,204.1502145984174,684,-0.13687690630267793,-1.2750800209778876,-10.721311475409834,5.652892561983471,38.0,1.0,1.0,0.7681212076436136,0
111,111,543.44,610.0,86281.84,293.73770612572025,826,-0.4957122454908748,-1.348089291803855,-66.55999999999995,34.416666666666664,155.0,1.0,1.0,0.8199696830860377,0
112,112,188.27350427350427,141.0,18589.821102269383,136.34449421325888,444,0.32573913550919065,-1.320965474150552,47.27350427350427,3.8275862068965516,29.0,1.0,1.0,0.8586069824330381,0
113,113,623.8823529411765,738.0,73240.2258823529,270.6293145288457,905,-1.0164161339627389,-0.379018653886781,-114.11764705882354,18.1,129.0,1.0,1.0,0.909257735292532,0
114,114,209.71428571428572,199.5,14288.88515406162,119.53612489143866,596,0.2301597578130243,-0.4468715150908986,10.214285714285722,3.895424836601307,169.0,0.0,0.0,0.5073030374547015,0
115,115,339.458904109589,315.0,45424.76036844592,213.13085269018634,680,-0.03933116151181537,-1.3976194506504693,24.458904109589014,4.689655172413793,29.0,2.0,2.0,1.0896724957049166,0
116,116,449.0934579439252,513.0,84621.06665491092,290.8970035165555,979,-0.08654446849951573,-1.4528747875024193,-63.906542056074784,9.235849056603774,68.0,1.0,2.0,1.0565606356360262,1
117,117,490.17127071823205,508.0,93205.35383670958,305.29551886116764,991,0.011966565241420285,-1.4496049888633349,-17.82872928176795,5.5055555555555555,27.0,1.0,1.0,0.9020606523205971,0
118,118,676.0487804878048,755.0,74875.07956817276,273.63311124235815,969,-0.9798472777424085,-0.13457926891092997,-78.95121951219517,7.942622950819672,63.0,1.0,2.0,1.0671134019585122,0
119,119,82.16666666666667,80.5,826.8529411764706,28.755050707249165,108,0.06667561195930725,-0.6659482069562825,1.6666666666666714,6.352941176470588,23.0,0.0,0.5999999999999996,0.6546695645285008,0
120,120,292.4761904761905,309.0,18487.96190476191,135.97044496787495,476,-0.3597193851554021,-0.7180687466782274,-16.52380952380952,23.8,77.0,1.0,1.0,1.0353605606849843,1
121,121,388.375,354.5,73813.55851063832,271.68650778174157,889,0.4570812572820967,-0.9332208764132304,33.875,18.914893617021278,100.0,2.0,2.0,1.0986122886681096,1
122,122,57.21212121212121,56.0,1236.0473484848485,35.15746504634327,116,0.37925648031444176,-0.8110512989465497,1.212121212121211,3.625,24.0,1.0,1.0,0.8599672810355049,0
123,123,532.9583333333334,585.5,74870.93531468531,273.6255384913574,994,-0.2676595819999094,-1.0830481342684566,-52.54166666666663,6.951048951048951,31.0,1.0,1.0,0.7274888921594092,0
124,124,249.34408602150538,225.0,18619.249883122964,136.45237221508083,701,0.5756231361026564,0.4821845849669937,24.344086021505376,7.619565217391305,110.0,1.0,1.5999999999999979,0.892257375388718,0
125,125,63.65384615384615,62.0,1286.0739064856707,35.861872601492394,130,0.045153504042503005,-1.0210776111021675,1.6538461538461533,2.549019607843137,12.0,1.0,1.0,0.8288588608015957,0
126,126,524.9760479041917,602.0,82593.03556741939,287.3900408285217,909,-0.3559923044663115,-1.27132991532852,-77.02395209580834,5.475903614457831,28.0,0.0,1.0,0.7057663923990907,0
127,127,269.875,270.5,141.85000000000056,11.910079764636363,40,0.12633742775332935,-0.5877703228983937,-0.625,2.6666666666666665,10.0,1.0,1.0,0.8314025204956377,0
128,128,515.5416666666666,558.5,94259.06866197183,307.01639803432624,978,-0.14610550301640304,-1.3028850489568804,-42.95833333333337,13.774647887323944,90.0,1.0,1.0,0.8946553589566759,0
129,129,529.0,680.0,124916.5,353.43528403372517,941,-0.30585730449721465,-1.6139081616447353,-151.0,39.208333333333336,223.0,1.0,1.0,0.9732531211321691,0
130,130,65.25862068965517,68.5,1305.3179068360562,36.12918358939289,124,-0.18462074985585944,-1.050530663218976,-3.2413793103448256,2.175438596491228,7.0,1.0,1.0,0.8192404772545002,0
131,131,77.47126436781609,71.0,2544.4613739641813,50.442654311249136,182,0.5584159085857682,-0.43431099563569475,6.47126436781609,2.116279069767442,31.0,1.0,1.0,0.7811781679523389,0
132,132,458.188679245283,413.0,85999.35820468843,293.2564717183381,971,0.18856272715951505,-1.3320993904014524,45.188679245283026,3.678030303030303,26.0,1.0,2.0,1.0608454488671524,0
133,133,503.44117647058823,518.5,85173.79455230363,291.8454977420478,962,-0.06720816913324466,-1.3578039244735978,-15.058823529411768,4.738916256157635,22.0,1.0,1.0,0.8736870293021596,0
134,134,402.811320754717,388.0,78202.92525399128,279.647859376737,796,0.08840333028291239,-1.5627175683977734,14.811320754716974,15.307692307692308,65.0,2.0,2.0,1.091761911104123,1
135,135,357.7076923076923,337.0,55869.36256938936,236.367008208399,769,0.12023596524535851,-1.339004768125814,20.707692307692298,3.963917525773196,19.0,1.0,1.0,0.8434848824984849,0
136,136,412.0,402.0,58979.06730769227,242.8560629420074,959,0.2504087523337099,-0.7924974025163394,10.0,4.610576923076923,32.0,1.0,2.0,1.0474446887740827,0
137,137,104.6989247311828,99.0,4694.0388031790535,68.5130557133387,231,0.2134605404302918,-1.1029750658155024,5.6989247311827995,2.510869565217391,11.0,2.0,2.0,1.0860461412330318,1
138,138,587.7826086956521,764.0,114706.79613526569,338.68391773933655,944,-0.5569971513480032,-1.3427430885398608,-176.21739130434787,20.977777777777778,152.0,0.0,0.0,0.5625654160265952,0
139,139,536.0808823529412,608.0,71181.45266884535,266.79852448775904,946,-0.6462717347517871,-0.8623995572060705,-71.91911764705878,7.007407407407407,71.0,1.0,1.0,0.7817591758067385,0
140,140,308.4318181818182,326.5,24489.274312896407,156.49049272366807,514,-0.41973248521246603,-0.9924446303161845,-18.068181818181813,11.953488372093023,75.0,0.25,1.0,0.7262055880941566,0
141,141,235.20689655172413,112.0,56812.31280788176,238.3533360536029,865,1.3418802017079,0.817703639188851,123.20689655172413,30.892857142857142,190.0,1.0,1.0,0.9123565151589663,0
142,142,459.9251101321586,441.5,81237.34095749342,285.02164998030133,971,0.19944063050065688,-1.201295581843538,18.42511013215858,2.143487858719647,11.0,1.0,2.0,1.0674929671563371,0
143,143,422.97,368.5,73819.70616161617,271.6978214149244,884,0.1465599414386325,-1.4120020135786893,54.47000000000003,8.929292929292929,61.0,1.25,2.0,1.0821288613966515,0
144,144,258.6875,207.5,24749.447580645163,157.31957151176442,567,1.124390436603639,0.11688725084895113,51.1875,18.29032258064516,94.0,0.0,0.0,0.37677016125643675,0
145,145,406.419452887538,354.0,71810.34791311441,267.9745284782015,953,0.34794041817775667,-1.1313786160247084,52.419452887538,2.9054878048780486,31.0,1.0,1.0,0.9263811320328784,0
146,146,628.2905982905983,717.0,79759.78388278386,282.41774711016984,995,-0.7413946698344119,-0.6590019723723217,-88.70940170940173,2.842857142857143,30.0,1.0,1.0,0.8813385802622922,0
147,147,445.5067567567568,518.5,35555.09519213094,188.56058758958866,641,-0.9449253097948215,-0.41704260323075104,-72.99324324324323,4.360544217687075,38.0,2.0,2.0,1.09436261322817,1
148,148,413.1061224489796,407.0,65692.26738039478,256.30502800451416,902,0.09729005259132759,-1.2407932751460298,6.1061224489795904,3.69672131147541,28.0,1.0,1.0,1.04471514712261,0
149,149,424.0681818181818,389.0,86870.34408033827,294.7377547589353,855,0.1837293749640555,-1.5129569297646874,35.06818181818181,19.88372093023256,83.0,1.0,1.0,0.9302168370888639,0
150,150,529.0434782608696,590.0,93252.13438735176,305.37212444385256,924,-0.12559224802588834,-1.19175529583793,-60.95652173913038,42.0,192.0,1.0,1.0,0.9183987247993114,0
