user,user,mean_item_id,median_item_id,item_id_variance,item_id_std_dev,item_id_range,skewness,kurtosis,interaction_polarity,mean_difference,max_difference,IQR7525,IQR8020,rating_entropy
5116,5116,293.09090909090907,259.0,26864.478468899524,163.9038695970889,577,0.2038853303539278,-1.1929621771104544,34.090909090909065,7.592105263157895,42.0,0.0,0.0,0.3087734629951917
5117,5117,652.8181818181819,703.0,59769.177033492866,244.47735484803673,957,-1.0738667597796645,0.5337258736411536,-50.18181818181813,12.592105263157896,114.0,2.0,2.0,1.0904190446400133
5118,5118,550.9363636363636,607.5,99633.8216013344,315.6482561354243,990,-0.2408807497895557,-1.3659487790202072,-56.56363636363642,9.082568807339449,44.0,1.0,1.0,0.8854986136737166
5119,5119,463.05185185185184,449.0,66890.78087341072,258.63252091222154,958,0.021586315452305913,-1.1627095712006874,14.051851851851836,7.149253731343284,53.0,1.0,1.0,0.9146872291779538
5120,5120,306.53982300884957,245.0,65443.01848925408,255.8183310266371,951,1.2491661562597651,0.7811503837043552,61.53982300884957,8.491071428571429,284.0,1.0,2.0,1.0204504508481564
5121,5121,291.07272727272726,307.0,10543.439057239057,102.68124978416974,508,-0.28047203309873553,-0.0211492284582655,-15.927272727272737,9.407407407407407,96.0,1.0,1.0,0.8277787117246471
5122,5122,308.56310679611653,248.0,35343.91509613552,187.99977419171418,769,0.5868402689486881,-0.6290441172475654,60.56310679611653,7.53921568627451,78.0,1.0,1.0,0.7943494199604826
5123,5123,61.86486486486486,58.0,1305.5645645645645,36.13259698062907,126,0.3860634351592842,-0.6850266724407379,3.864864864864863,3.5,17.0,1.0,1.7999999999999998,1.0648885081959687
5124,5124,586.3688524590164,652.5,103039.65621189545,320.99790686528695,984,-0.43331678313282185,-1.2887975752004062,-66.13114754098365,8.132231404958677,43.0,0.0,0.0,0.0
5125,5125,295.77777777777777,263.0,39953.102564102555,199.8827220249478,654,0.43505009758058755,-0.9386362142369213,32.77777777777777,25.153846153846153,94.0,1.0,1.0,0.869068898856834
5126,5126,482.4711111111111,438.0,85697.38420634916,292.74115564154823,998,0.06508676322258025,-1.3139969180714675,44.4711111111111,4.455357142857143,22.0,1.0,1.0,0.8656190362069955
5127,5127,447.7464788732394,430.0,69037.84909456738,262.7505453744433,910,0.19924785713249699,-1.1437118589009903,17.746478873239425,13.0,53.0,2.0,2.0,1.0729074794755262
5128,5128,395.26778242677824,398.0,57076.38177279281,238.906638193234,772,-0.012573236186087832,-1.3681074573849192,-2.73221757322176,3.2436974789915967,19.0,1.0,1.0,0.8030116565848375
5129,5129,73.45,71.5,1621.279487179488,40.265115015103184,177,0.25660505626312846,-0.3459912176964526,1.9500000000000028,4.538461538461538,39.0,1.0,1.0,0.8556886672556694
5130,5130,442.5438596491228,427.0,87256.28566992702,295.3917494953558,977,0.2062353206573159,-1.2560520243929594,15.543859649122794,8.646017699115044,55.0,2.0,2.0,1.0647955156789823
5131,5131,413.83892617449663,393.0,70725.257663704,265.94220737540707,982,0.3467048320435118,-1.1106966189619136,20.838926174496635,6.635135135135135,47.0,0.0,0.0,0.4245476497756519
5132,5132,367.94814814814816,288.0,77359.58684355998,278.13591433606695,984,0.4721206958558304,-1.0677364286798527,79.94814814814816,7.343283582089552,55.0,1.0,1.0,0.9433149500902119
5133,5133,355.031007751938,263.0,85248.54590600776,291.97353631109746,935,0.49203317432871446,-1.241039140319012,92.03100775193798,7.3046875,36.0,1.0,2.0,1.0348206697496285
5134,5134,376.8396946564886,269.0,106427.93564298298,326.23294689988467,997,0.5253580892361346,-1.241933590043194,107.83969465648858,7.6692307692307695,38.0,2.0,2.0,1.0791537583718627
5135,5135,259.66806722689074,254.5,24092.408343084076,155.21729395619573,596,0.17017284753095524,-0.922592860704949,5.1680672268907415,2.5147679324894514,15.0,0.0,0.0,0.3153279375817287
5136,5136,361.92337164750955,340.0,49637.97872089595,222.79582294310626,769,0.047806902705158145,-1.274185098434838,21.923371647509555,2.957692307692308,21.0,2.0,2.0,1.0972385288128796
5137,5137,623.016129032258,685.5,60985.72104706507,246.9528721174651,896,-1.1401921389953344,0.40098072852863,-62.48387096774195,14.688524590163935,106.0,1.0,1.0,1.0268630343893188
5138,5138,341.23961661341855,305.0,46394.25329728843,215.3932526735423,813,0.3190139319683125,-0.8835657422975105,36.23961661341855,2.605769230769231,15.0,1.0,1.0,0.8727461662146612
5139,5139,243.13888888888889,228.0,14272.408730158724,119.46718683453932,419,0.2714030717486462,-0.9019434899561247,15.138888888888886,11.971428571428572,41.0,2.0,2.0,1.072043343575071
5140,5140,128.02912621359224,92.0,10753.14620217019,103.6973779908161,352,0.7112854350820109,-0.8461842132595714,36.029126213592235,3.450980392156863,30.0,1.0,1.0,0.7879794891965797
5141,5141,588.2183908045977,633.0,87768.09075808912,296.25679866981807,969,-0.4501580367214879,-1.0959111222893454,-44.781609195402325,5.601156069364162,41.0,1.0,1.0,1.0304618289316443
5142,5142,541.9333333333333,633.0,97189.79279279275,311.75277511642577,978,-0.38095481059436814,-1.2872601345417911,-91.06666666666672,13.216216216216216,57.0,1.0,1.0,0.9569453222144176
5143,5143,456.51006711409394,430.0,78122.79212769815,279.5045475975268,938,0.20209277494700972,-1.273402329554581,26.510067114093943,6.337837837837838,34.0,2.0,2.0,1.0917113335303243
5144,5144,291.5,234.5,32455.385826771653,180.15378382585155,649,0.350794787763089,-0.9379490563575912,57.0,5.110236220472441,22.0,1.0,1.0,0.9126303868960588
5145,5145,373.57894736842104,323.5,55132.09690893898,234.8022506470902,978,0.8025689119844232,-0.1316768032522524,50.07894736842104,5.174603174603175,37.0,0.0,1.0,0.6650065077726085
5146,5146,467.8068181818182,531.0,55096.96225182861,234.72742117577275,797,-0.4309728258892862,-0.9954263643983441,-63.19318181818181,9.160919540229886,34.0,2.0,2.0,1.0920130177689595
5147,5147,354.96875,347.0,29840.54737903226,172.74416742406171,539,-0.05031673349410224,-1.2998223114838496,7.96875,17.387096774193548,59.0,1.0,1.0,0.8449127655611359
5148,5148,408.81891891891894,367.0,73409.93731048121,270.9426827033371,984,0.35505377933371257,-0.9932413794607564,41.81891891891894,2.6666666666666665,20.0,2.0,2.0,1.0970441041283343
5149,5149,320.94444444444446,276.0,58543.35353535355,241.95733825481207,978,1.1411203712777531,0.9397776265079743,44.94444444444446,6.839160839160839,205.0,1.0,1.0,0.8769476715984439
5150,5150,277.45714285714286,281.0,25658.580883864328,160.18296065394824,536,-0.13229592676085022,-1.219185338630524,-3.5428571428571445,3.856115107913669,29.0,1.0,2.0,1.0675552870961393
5151,5151,384.78761061946904,357.0,60630.32948798987,246.23226735744822,839,0.1938529049456958,-1.1975844328390013,27.787610619469035,7.491071428571429,51.0,1.0,1.0,0.8122771119006443
5152,5152,424.78468899521533,388.0,75230.72745675375,274.2822040467696,959,0.22821488641644877,-1.1859102138252093,36.78468899521533,4.610576923076923,20.0,2.0,2.0,1.092519611059035
5153,5153,396.5548780487805,370.5,75496.8374607212,274.76687839097565,873,0.22925526437794205,-1.2790487110969107,26.054878048780495,5.355828220858895,25.0,1.0,1.0,0.8341439000853563
5154,5154,622.2931034482758,700.5,81107.14812593709,284.7931672739658,972,-0.5674886914805123,-0.9579138242137892,-78.20689655172418,8.452173913043477,45.0,0.0,1.0,0.7181359989150384
5155,5155,499.15,511.5,75261.50263157894,274.3382996075811,810,-0.17216281935741198,-1.486953212676163,-12.350000000000023,42.63157894736842,163.0,0.0,0.19999999999999973,0.6128694524619495
5156,5156,413.32278481012656,404.5,48932.78049665403,221.20755072251495,956,0.5243156768718008,-0.08760283176331773,8.822784810126564,6.089171974522293,118.0,1.0,1.0,0.9899881532212149
5157,5157,442.9618320610687,472.0,66519.2369935408,257.9132353981486,884,-0.007055745140703688,-1.2511293104130006,-29.03816793893128,6.8,36.0,2.0,2.0,1.0639477252521246
5158,5158,600.7469879518072,651.0,80771.26447252424,284.20285795981056,994,-0.7032660789712162,-0.60777321819524,-50.25301204819277,12.121951219512194,78.0,1.0,1.0,0.8789770155389611
5159,5159,317.25714285714287,269.0,51272.39668737059,226.43408905765622,927,1.1492800604688722,0.8937189620842076,48.25714285714287,13.434782608695652,254.0,1.0,1.0,0.8183661791231984
5160,5160,429.416,435.0,73099.06748387097,270.36839216866855,935,0.16631870696544976,-1.1977155288110632,-5.584000000000003,7.540322580645161,40.0,1.0,1.0,0.9557356794622581
5161,5161,551.3372093023256,598.0,69533.89671682629,263.69280748026915,953,-0.5221689699498089,-0.7583264162254726,-46.66279069767438,11.211764705882352,72.0,0.0,0.0,0.3972454932559829
5162,5162,449.09944751381215,420.0,85765.10365620356,292.8567971828613,988,0.16980870132244824,-1.2446636693104411,29.09944751381215,2.736842105263158,15.0,2.0,2.0,1.0889481904765714
5163,5163,441.65686274509807,441.0,71274.27859209258,266.9724303970217,873,-0.03194799211115152,-1.3258064283918185,0.6568627450980671,2.862295081967213,14.0,1.0,1.0,0.7882070311399296
5164,5164,406.67391304347825,409.5,54575.74093018839,233.61451352642538,798,-0.027981436849431097,-1.2354911355780154,-2.826086956521749,1.738562091503268,10.0,2.0,2.0,1.0716319761405375
5165,5165,584.4785276073619,664.0,81070.5350299174,284.7288798662991,993,-0.5118540870533954,-0.9265991642966953,-79.52147239263809,6.12962962962963,80.0,1.0,1.0,0.9978054691711271
5166,5166,174.4,197.0,10846.57142857143,104.14687431013678,327,-0.3091915344793743,-1.3083146202136489,-22.599999999999994,6.673469387755102,28.0,0.0,1.0,0.6592146182148859
5167,5167,629.3478260869565,643.0,32816.67632850243,181.15373672243814,794,-1.2753066452947117,1.6927885336034656,-13.652173913043498,17.644444444444446,283.0,0.0,0.0,0.4943156581442628
5168,5168,550.2425742574258,624.5,80262.29409881287,283.30600787631187,971,-0.4586054086001438,-1.0457950504447882,-74.25742574257424,4.830845771144278,63.0,2.0,2.0,1.0935506819645915
5169,5169,458.4164305949009,447.0,84024.6243883595,289.87001291675466,988,0.10732657717058289,-1.2962914351742292,11.416430594900874,2.8068181818181817,16.0,1.0,1.0,0.8582872272361035
5170,5170,389.99804305283755,374.0,61228.10783930018,247.44314061881,884,0.2276279651439167,-1.0735363087374308,15.998043052837545,1.7333333333333334,10.0,2.0,2.0,1.0979232067430171
5171,5171,317.3529411764706,276.0,41084.365902293124,202.69278700114893,829,0.6476283696154123,-0.39048694248801796,41.35294117647061,7.02542372881356,44.0,1.0,1.0,0.9045550979196304
5172,5172,414.74545454545455,503.0,112964.19326599325,336.1014627549146,977,0.14808112976646928,-1.620529473236462,-88.25454545454545,18.09259259259259,242.0,1.0,1.1999999999999993,1.0416231919329877
5173,5173,526.0052083333334,535.5,96014.98950152702,309.8628559565135,994,-0.08431376766139519,-1.4025496942536015,-9.494791666666629,5.204188481675392,28.0,0.0,0.0,0.4650691915544593
5174,5174,569.1375,632.5,83253.2349529781,288.5363667771848,988,-0.41988733199202144,-1.1031063167149262,-63.362499999999955,3.09717868338558,24.0,2.0,2.0,1.085704964692833
5175,5175,524.283950617284,521.0,82962.4406103826,288.03201316933956,955,-0.09172269327184433,-1.3516415558181298,3.283950617283949,5.931677018633541,59.0,2.0,2.0,1.0978181435591368
5176,5176,476.4329896907216,472.0,90116.78973367695,300.19458644965096,978,0.05180478946177736,-1.3131974436424796,4.432989690721627,10.1875,41.0,1.0,1.0,1.0230994974959369
5177,5177,366.5416666666667,375.5,37506.25905797101,193.66532745427358,619,-0.20816548120633271,-1.163616037208304,-8.958333333333314,26.91304347826087,123.0,1.25,2.0,0.9002560512685369
5178,5178,570.4741379310345,634.5,59189.01671664165,243.28792965669638,843,-0.7591471210066687,-0.7199888578831661,-64.02586206896547,7.3304347826086955,60.0,1.0,1.0,0.7010236719553242
5179,5179,278.951724137931,216.0,28514.157375478928,168.8613554827715,630,0.4979902852646581,-0.8315661058272465,62.95172413793102,4.375,25.0,1.0,1.0,0.9009320605786799
5180,5180,246.87878787878788,244.0,16325.585081585074,127.77161297246377,441,-0.318581920577635,-0.977586059262356,2.8787878787878753,6.7846153846153845,37.0,1.0,2.0,1.0765428949912161
5181,5181,445.46280991735534,437.5,74271.26776517305,272.527554139344,958,0.107760468177706,-1.171313507545757,7.962809917355344,1.9834368530020703,9.0,2.0,2.0,1.0985566893774472
5182,5182,302.24074074074076,208.0,56250.1107617051,237.1710580186906,773,0.5529892184280237,-1.1239143690110016,94.24074074074076,14.584905660377359,54.0,1.0,1.0,0.7681531021576365
5183,5183,748.6,827.5,46419.515789473684,215.45188741218695,865,-1.9457734954998487,3.345795119367761,-78.89999999999998,45.526315789473685,369.0,0.25,1.0,0.6874357505033553
5184,5184,338.1242937853107,276.0,51444.56400873137,226.81394138970245,798,0.40242952687538813,-1.0240350156186722,62.124293785310726,4.534090909090909,30.0,2.0,2.0,1.0875122718832413
5185,5185,461.7692307692308,480.0,102354.15059588298,319.9283522851374,987,0.09033925488046675,-1.415057035683203,-18.230769230769226,6.950704225352113,34.0,1.0,1.0,0.7653114823069593
5186,5186,456.26099706744867,428.0,88807.88756253236,298.00652268454184,997,0.14308470431566067,-1.2533469348021413,28.26099706744867,2.9323529411764704,13.0,1.0,1.0,1.0156559690386342
5187,5187,360.2429906542056,297.0,70769.05360606594,266.02453572192536,971,0.5834490294399437,-0.6199183363326197,63.242990654205585,9.160377358490566,57.0,2.0,2.0,1.0871859908952022
5188,5188,426.7733333333333,381.0,78115.29214285719,279.49113070517495,996,0.3053775105717075,-1.16211392910293,45.77333333333331,4.446428571428571,44.0,2.0,2.0,1.0963839898548287
5189,5189,644.4834437086092,719.0,79766.55805739513,282.4297400370491,993,-0.8463218125940273,-0.46249538545265567,-74.51655629139077,6.62,79.0,2.0,2.0,1.0985685268033003
5190,5190,62.38709677419355,62.0,1048.1784946236558,32.375584853769915,118,0.011637480243207649,-0.781328389896986,0.3870967741935516,3.933333333333333,12.0,2.0,2.0,1.097582370270211
5191,5191,398.3854166666667,452.5,49052.197258771936,221.47730641935289,681,-0.30732025602183183,-1.4163593695743528,-54.114583333333314,7.168421052631579,43.0,2.0,2.0,1.0820397581034547
5192,5192,614.046875,718.5,85365.88665674608,292.17441136544807,933,-0.873210199279952,-0.6190875846984087,-104.453125,14.80952380952381,113.0,0.0,0.0,0.2337916587064593
5193,5193,594.5235294117647,667.0,91219.69470936299,302.0259835003654,981,-0.48979674947236757,-1.1661234790139536,-72.47647058823532,5.804733727810651,49.0,2.0,2.0,1.0933138665692053
5194,5194,408.35,228.0,105935.20769230771,325.4768927163766,962,0.4584709419508173,-1.397661550555744,180.35000000000002,24.666666666666668,222.0,1.0,1.0,0.7776463179352717
5195,5195,619.2857142857143,656.5,63506.582010582,252.0051229847957,881,-0.9418484872900837,-0.1487480813107851,-37.214285714285666,32.629629629629626,128.0,0.0,0.0,0.3404997784712986
5196,5196,461.36842105263156,323.5,129155.15789473684,359.3816326619056,971,0.226811230952678,-1.6151153372061071,137.86842105263156,26.243243243243242,213.0,0.0,0.0,0.3893772362904818
5197,5197,485.75898203592817,481.5,78340.76491170583,279.8942030691344,998,0.003012284417884631,-1.2002260655947938,4.25898203592817,1.4962518740629684,10.0,1.0,1.0,1.0233316978559381
5198,5198,308.62068965517244,319.0,35501.3866995074,188.41811669663667,630,0.2091282533200828,-1.1101224000869043,-10.379310344827559,22.5,62.0,2.0,2.0,1.052787230251689
5199,5199,510.29652996845425,553.0,82511.65229804738,287.24841565802825,991,-0.15265638100364387,-1.2712378053489242,-42.70347003154575,3.1360759493670884,18.0,1.0,1.0,0.9686555437725366
5200,5200,564.875,635.5,82347.63452914797,286.9627755112986,971,-0.5318084540299957,-1.0204046285694681,-70.625,4.354260089686099,38.0,2.0,2.0,1.0939711933656704
5201,5201,568.7666666666667,641.0,97026.89149888144,311.4913987558588,988,-0.26893776018710597,-1.3858099977745346,-72.23333333333335,6.630872483221476,31.0,0.0,1.0,0.5847139499458524
5202,5202,244.20689655172413,244.5,21482.049431931428,146.56755927534383,596,0.028574788586848324,-1.1432104217972985,-0.29310344827587187,3.445086705202312,93.0,1.0,2.0,1.016887672487415
5203,5203,358.3857566765579,337.0,52387.74360604779,228.88369012677114,807,0.1675008328241062,-1.1592021398195473,21.38575667655789,2.4017857142857144,11.0,2.0,2.0,1.0864583999960764
5204,5204,333.36752136752136,301.5,49810.46520670558,223.18258266877723,934,0.594350222649754,-0.4080660565040892,31.867521367521363,4.008583690987124,49.0,1.0,2.0,1.0634061927952265
5205,5205,95.3061224489796,100.0,2343.5501700680256,48.41022794893684,175,-0.05820588559902682,-0.6932123233992473,-4.693877551020407,3.6458333333333335,21.0,1.0,1.0,0.8912098159341209
5206,5206,370.56390977443607,234.0,89733.80838459785,299.5560187754502,953,0.4883185230118519,-1.2238540615153295,136.56390977443607,7.21969696969697,47.0,1.0,1.0,0.816544110930979
5207,5207,226.66355140186917,221.0,16109.79139481572,126.92435304076093,596,0.11701000465753177,-0.5883928021455125,5.663551401869171,5.622641509433962,153.0,1.0,1.0,0.7558990794146605
5208,5208,361.3076923076923,284.0,69721.59523809522,264.04847137996313,971,0.42653872619786043,-1.0738497440986159,77.30769230769232,5.779761904761905,65.0,2.0,2.0,1.097625916844557
5209,5209,470.6161616161616,534.5,80147.85192021744,283.10395956294474,956,-0.16760887162722718,-1.3484361823711817,-63.883838383838395,4.852791878172589,108.0,2.0,2.0,1.0965754342577216
5210,5210,608.1176470588235,776.5,107048.59180035652,327.18281097936136,953,-0.7239788491963066,-1.0391075535026109,-168.38235294117646,28.87878787878788,114.0,2.0,2.0,1.0756483002797306
5211,5211,303.0,254.0,50230.181818181816,224.12090892681525,641,0.5845638890574772,-1.1713724489825141,49.0,29.136363636363637,200.0,1.5,2.0,1.074721225116281
5212,5212,67.9,56.5,1196.5444444444445,34.59110354476198,85,0.41198323289940286,-1.499966331105524,11.400000000000006,9.444444444444445,25.0,1.0,1.2,1.0549201679861442
5213,5213,327.9268292682927,114.0,133701.96951219512,365.65279913080815,998,0.736790417973231,-1.2564924364926615,213.9268292682927,24.95,382.0,0.0,1.0,0.6775859683238661
5214,5214,225.1304347826087,200.0,9685.57312252964,98.41530939101722,372,0.5485651354934141,-0.4755748649086158,25.13043478260869,16.90909090909091,65.0,1.0,1.0,0.7393213302245918
5215,5215,521.1578947368421,651.5,108902.62304409672,330.00397428530573,953,-0.2435349113391343,-1.5331678752045617,-130.34210526315792,25.756756756756758,196.0,1.0,1.0,0.9220754371347699
5216,5216,514.4823529411765,425.0,103312.30028011205,321.42230831121856,983,0.059531024951054085,-1.5392520627062525,89.48235294117649,11.702380952380953,56.0,1.0,1.0,0.8740124837838241
5217,5217,264.4594594594595,224.0,19354.644144144142,139.12096946235008,483,0.3620250199766424,-0.8526535666665653,40.45945945945948,13.416666666666666,80.0,1.0,1.0,0.8907768373170293
5218,5218,462.8095238095238,435.0,79710.19887955186,282.32994683446503,988,0.1470508041187877,-1.253136971178311,27.809523809523796,3.6323529411764706,25.0,1.0,1.0,0.8630826668376137
5219,5219,245.56603773584905,218.0,18321.95605445426,135.35862017047256,596,0.31271905814968026,-0.676626220394978,27.56603773584905,3.7721518987341773,94.0,1.0,1.0,0.8849062626369031
5220,5220,212.42105263157896,201.0,16153.412280701761,127.096075001165,596,0.4350823254590511,-0.5323767038983274,11.42105263157896,4.515151515151516,150.0,1.0,1.0,0.7177931836708393
5221,5221,308.8690476190476,260.5,49035.53686173266,221.43969125189065,732,0.3492866887655569,-1.2234732454830146,48.36904761904759,8.819277108433734,72.0,1.0,1.0,0.7444810381330884
5222,5222,240.03703703703704,247.5,18361.38992408558,135.50420629665183,596,-0.064393692008705,-1.0481538532295034,-7.462962962962962,3.701863354037267,153.0,2.0,2.0,1.0937295101927964
5223,5223,318.81176470588235,243.0,68596.89926905675,261.91009768440915,956,0.992737052287837,0.02317127443763667,75.81176470588235,5.65680473372781,51.0,2.0,2.0,1.0967923093370113
5224,5224,439.0123966942149,470.5,60376.7259867631,245.71675967821793,823,-0.12048511650042855,-1.3806241355803075,-31.487603305785115,3.4149377593360994,21.0,1.0,1.0,1.0050807807791238
5225,5225,54.46666666666667,52.0,1368.2574712643682,36.98996446692492,118,0.3042811341403213,-0.9961075613526535,2.4666666666666686,4.068965517241379,27.0,0.0,0.1999999999999993,0.639031859650177
5226,5226,534.1348314606741,592.0,91726.20888661903,302.8633501872074,960,-0.19215626578197958,-1.3873812578211644,-57.86516853932585,10.909090909090908,55.0,1.0,2.0,1.0662035283869487
5227,5227,377.06617647058823,356.0,63040.65484749458,251.07898129372475,935,0.0694520127790475,-1.2826633358282227,21.066176470588232,6.925925925925926,124.0,1.0,1.0,0.9917437120355204
5228,5228,682.5294117647059,783.0,61972.85411764704,248.94347574830525,793,-0.586249234965448,-0.9786129541515431,-100.47058823529414,15.86,79.0,1.5,2.0,1.083086833504507
5229,5229,247.62,197.5,40869.36929292928,202.1617404281267,808,0.8773216338379747,0.033936428557594045,50.120000000000005,8.16161616161616,85.0,1.0,1.0,0.8794277023834651
5230,5230,468.31976744186045,435.0,81958.74510403922,286.2843780300267,972,0.16612049610482676,-1.2294685133652152,33.31976744186045,5.684210526315789,41.0,2.0,2.0,1.0935679522895076
5231,5231,485.59090909090907,517.5,74428.20485010966,272.81533103934913,982,-0.12425435466173962,-1.1606511751041422,-31.909090909090935,2.6327077747989276,17.0,1.0,1.0,0.7779782890424065
5232,5232,440.60869565217394,413.0,88558.50178189598,297.5878051632761,972,0.18957746171120712,-1.2921834627480102,27.608695652173935,5.311475409836065,38.0,2.0,2.0,1.071046386405986
5233,5233,498.8972972972973,553.0,77465.91874265567,278.3269996652421,884,-0.3182738830021566,-1.2988316857458095,-54.102702702702686,4.804347826086956,32.0,1.0,1.0,0.8955112023628126
5234,5234,486.6,582.0,84049.05624999997,289.9121526428307,906,-0.09535973689742012,-1.483718663448847,-95.39999999999998,14.15625,96.0,2.0,2.0,1.094070862104929
5235,5235,387.3333333333333,395.0,45655.85046728972,213.6722969111572,704,-0.2123074935244314,-1.1993824008189207,-7.666666666666686,6.579439252336448,45.0,2.0,2.0,1.0915577947682733
5236,5236,163.5,79.0,31298.371428571427,176.91345745468723,645,1.3541767258454018,0.7642337329723534,84.5,18.428571428571427,111.0,1.0,1.0,1.0281838593329258
5237,5237,234.85882352941175,211.0,24256.313165266103,155.74438405690944,535,0.33484418866854265,-0.9495051693398877,23.85882352941175,6.369047619047619,37.0,0.0,1.0,0.7086880282185832
5238,5238,490.5890410958904,530.0,19017.800989345506,137.9050433789334,606,-1.8842176457255295,2.9375853444244946,-39.41095890410958,8.416666666666666,151.0,2.0,2.0,1.074662652753008
5239,5239,474.8127659574468,543.0,82251.05026368424,286.7944390389818,881,-0.20270957475928897,-1.4686326981766664,-68.1872340425532,3.764957264957265,27.0,1.0,1.0,0.9319400132750759
5240,5240,310.6796116504854,258.0,51429.278697886926,226.78024318244067,817,0.49057909711760345,-0.9254844677545435,52.67961165048541,8.009803921568627,47.0,2.0,2.0,1.0918908290724685
5241,5241,429.860349127182,427.0,64580.860448877786,254.127645975163,878,0.0290922091313492,-1.2517531892366833,2.860349127182019,2.195,15.0,1.0,2.0,1.0605463313837058
5242,5242,329.4418604651163,334.0,27476.061285909713,165.7590458645009,594,-0.15789335081720168,-1.0373324907566446,-4.558139534883708,6.988235294117647,31.0,0.0,0.0,0.570221186294677
5243,5243,461.9,526.0,28262.094736842115,168.11333896167227,539,-1.553750838299267,0.994095816624017,-64.10000000000002,28.36842105263158,131.0,0.0,0.19999999999999973,0.6128694524619495
5244,5244,396.1744186046512,389.5,65373.99669713146,255.6833915160143,926,0.177020434864516,-1.064684555012065,6.67441860465118,3.603112840466926,31.0,1.0,1.0,0.9548818708340597
5245,5245,489.48447204968943,557.0,76686.68881987578,276.92361549690156,944,-0.24986818277578407,-1.1952569122391368,-67.51552795031057,5.9,45.0,2.0,2.0,1.0926920870240673
5246,5246,429.0156862745098,429.0,69623.38557974376,263.8624368487181,871,0.028953415683026822,-1.3163540811441692,0.015686274509789655,3.4291338582677167,35.0,2.0,2.0,1.0939030326494417
5247,5247,388.22857142857146,306.5,70731.09845837616,265.95318847191163,934,0.3322961980586794,-1.2016006499032783,81.72857142857146,6.719424460431655,43.0,2.0,2.0,1.0720513556413855
5248,5248,594.5,671.5,93614.0746268657,305.96417212945977,959,-0.5310345087630701,-1.1324863854490723,-77.0,14.313432835820896,130.0,1.0,1.0,0.9261468090404666
5249,5249,387.8222222222222,285.0,73146.46767676767,270.45603649533814,892,0.6582080499402244,-0.8946621276929512,102.8222222222222,20.272727272727273,95.0,1.0,1.0,0.9908353864438493
