average_rating,total_interactions,likes,dislikes,neutral,likes_ratio,dislikes_ratio,neutral_ratio,interaction_balance,balance_ratio,mean,std,cv,followed majority,followed majority %,no_rating,user,label
0.044444444444444446,315,128,114,73,0.40634920634920635,0.3619047619047619,0.23174603174603176,14,0.044444444444444446,266.3333333333333,28.583211855912904,10.732119595461667,142,0.4507936507936508,679,98,0
-0.006369426751592357,157,47,48,62,0.29936305732484075,0.3057324840764331,0.39490445859872614,-1,-0.006369426751592357,115.66666666666667,8.386497083606084,7.250573847498056,52,0.33121019108280253,837,99,0
0.125,80,35,25,20,0.4375,0.3125,0.25,10,0.125,66.66666666666667,7.637626158259733,11.4564392373896,33,0.4125,914,100,1
0.7066115702479339,242,183,12,47,0.756198347107438,0.049586776859504134,0.19421487603305784,171,0.7066115702479339,210.66666666666666,90.33456333725941,42.880330698066174,130,0.5371900826446281,752,101,0
0.25,12,6,3,3,0.5,0.25,0.25,3,0.25,10.0,1.7320508075688772,17.320508075688775,8,0.6666666666666666,982,102,0
0.17415730337078653,178,78,47,53,0.43820224719101125,0.2640449438202247,0.29775280898876405,31,0.17415730337078653,142.66666666666666,16.441816606851365,11.524637808540678,77,0.43258426966292135,816,103,1
0.28,75,41,20,14,0.5466666666666666,0.26666666666666666,0.18666666666666668,21,0.28,65.66666666666667,14.177446878757825,21.590020627549986,46,0.6133333333333333,919,104,0
-0.23404255319148937,564,93,225,246,0.16489361702127658,0.39893617021276595,0.43617021276595747,-132,-0.23404255319148937,400.0,82.93973715897586,20.734934289743965,199,0.3528368794326241,430,105,0
0.12921348314606743,178,75,52,51,0.42134831460674155,0.29213483146067415,0.28651685393258425,23,0.12921348314606743,144.0,13.576941236277534,9.428431414081622,84,0.47191011235955055,816,106,0
0.625,112,83,13,16,0.7410714285714286,0.11607142857142858,0.14285714285714285,70,0.625,101.33333333333333,39.576929306520654,39.05618023669802,80,0.7142857142857143,882,107,1
0.7864583333333334,192,157,6,29,0.8177083333333334,0.03125,0.15104166666666666,151,0.7864583333333334,172.66666666666666,81.35723692456621,47.1180908829534,126,0.65625,802,108,0
0.6185567010309279,97,65,5,27,0.6701030927835051,0.05154639175257732,0.27835051546391754,60,0.6185567010309279,79.0,30.35347316755256,38.42211793361084,53,0.5463917525773195,897,109,0
0.6147540983606558,122,89,14,19,0.7295081967213115,0.11475409836065574,0.1557377049180328,75,0.6147540983606558,109.33333333333333,41.93248541803041,38.3528830042961,82,0.6721311475409836,872,110,0
0.52,25,14,1,10,0.56,0.04,0.4,13,0.52,18.333333333333332,6.658328118479393,36.31815337352396,15,0.6,969,111,0
0.5384615384615384,117,78,15,24,0.6666666666666666,0.1282051282051282,0.20512820512820512,63,0.5384615384615384,101.0,34.07345007480164,33.736089182971924,76,0.6495726495726496,877,112,0
0.49019607843137253,51,31,6,14,0.6078431372549019,0.11764705882352941,0.27450980392156865,25,0.49019607843137253,41.666666666666664,12.767145334803704,30.64114880352889,19,0.37254901960784315,943,113,0
0.8116883116883117,154,131,6,17,0.8506493506493507,0.03896103896103896,0.11038961038961038,125,0.8116883116883117,142.66666666666666,69.21223398600375,48.51324812103067,124,0.8051948051948052,840,114,0
0.0,146,44,44,58,0.3013698630136986,0.3013698630136986,0.3972602739726027,0,0.0,107.33333333333333,8.082903768654761,7.530655685082076,67,0.4589041095890411,848,115,0
0.12149532710280374,107,36,23,48,0.3364485981308411,0.21495327102803738,0.4485981308411215,13,0.12149532710280374,75.0,12.503332889007368,16.671110518676493,46,0.42990654205607476,887,116,1
0.281767955801105,181,66,15,100,0.36464088397790057,0.08287292817679558,0.5524861878453039,51,0.281767955801105,114.33333333333334,42.782395133200914,37.4190044896801,85,0.4696132596685083,813,117,0
-0.17886178861788618,123,27,49,47,0.21951219512195122,0.3983739837398374,0.3821138211382114,-22,-0.17886178861788618,91.66666666666667,12.165525060596439,13.271481884287024,43,0.34959349593495936,871,118,0
0.7222222222222222,18,14,1,3,0.7777777777777778,0.05555555555555555,0.16666666666666666,13,0.7222222222222222,16.0,7.0,43.75,11,0.6111111111111112,976,119,0
0.14285714285714285,21,7,4,10,0.3333333333333333,0.19047619047619047,0.47619047619047616,3,0.14285714285714285,14.333333333333334,3.0,20.930232558139533,10,0.47619047619047616,973,120,1
0.0,48,16,16,16,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0.0,37.333333333333336,0.0,0.0,18,0.375,946,121,1
0.18181818181818182,33,9,3,21,0.2727272727272727,0.09090909090909091,0.6363636363636364,6,0.18181818181818182,19.0,9.16515138991168,48.237638894272,13,0.3939393939393939,961,122,0
0.6666666666666666,144,103,7,34,0.7152777777777778,0.04861111111111111,0.2361111111111111,96,0.6666666666666666,121.33333333333333,49.50757517794625,40.80294657523042,110,0.7638888888888888,850,123,0
0.44086021505376344,93,60,19,14,0.6451612903225806,0.20430107526881722,0.15053763440860216,41,0.44086021505376344,83.66666666666667,25.238858928247925,30.16596684651146,63,0.6774193548387096,901,124,0
0.5576923076923077,52,32,3,17,0.6153846153846154,0.057692307692307696,0.3269230769230769,29,0.5576923076923077,40.666666666666664,14.502873278538061,35.66280314394605,20,0.38461538461538464,942,125,0
0.6826347305389222,167,126,12,29,0.7544910179640718,0.0718562874251497,0.17365269461077845,114,0.6826347305389222,147.66666666666666,61.50067750304328,41.64831433614669,110,0.6586826347305389,827,126,0
0.5625,16,11,2,3,0.6875,0.125,0.1875,9,0.5625,14.0,4.932882862316247,35.234877587973195,9,0.5625,978,127,0
0.5,72,46,10,16,0.6388888888888888,0.1388888888888889,0.2222222222222222,36,0.5,61.333333333333336,19.28730152198591,31.44668726410746,45,0.625,922,128,0
0.36,25,12,3,10,0.48,0.12,0.4,9,0.36,18.333333333333332,4.725815626252608,25.777176143196044,14,0.56,969,129,0
0.4482758620689655,58,28,2,28,0.4827586206896552,0.034482758620689655,0.4827586206896552,26,0.4482758620689655,39.333333333333336,15.01110699893027,38.163831353212544,34,0.5862068965517241,936,130,0
0.5172413793103449,87,47,2,38,0.5402298850574713,0.022988505747126436,0.4367816091954023,45,0.5172413793103449,61.666666666666664,23.811761799581316,38.61366778310484,55,0.632183908045977,907,131,0
0.20754716981132076,265,111,56,98,0.4188679245283019,0.21132075471698114,0.36981132075471695,55,0.20754716981132076,199.66666666666666,28.746014216467184,14.397002111753181,138,0.5207547169811321,729,132,0
0.4803921568627451,204,111,13,80,0.5441176470588235,0.06372549019607843,0.39215686274509803,98,0.4803921568627451,150.66666666666666,50.08991914547278,33.24552155672972,119,0.5833333333333334,790,133,0
-0.09433962264150944,53,15,20,18,0.2830188679245283,0.37735849056603776,0.33962264150943394,-5,-0.09433962264150944,41.0,2.516611478423583,6.138076776642885,13,0.24528301886792453,941,134,1
0.558974358974359,195,124,15,56,0.6358974358974359,0.07692307692307693,0.28717948717948716,109,0.558974358974359,157.66666666666666,55.054518434003214,34.918299218183854,128,0.6564102564102564,799,135,0
0.12440191387559808,209,69,43,97,0.33014354066985646,0.20574162679425836,0.46411483253588515,26,0.12440191387559808,144.33333333333334,27.006172134038792,18.71097376492295,101,0.48325358851674644,785,136,0
0.12903225806451613,93,37,25,31,0.3978494623655914,0.26881720430107525,0.3333333333333333,12,0.12903225806451613,72.33333333333333,6.0,8.294930875576037,38,0.40860215053763443,901,137,1
0.782608695652174,46,37,1,8,0.8043478260869565,0.021739130434782608,0.17391304347826086,36,0.782608695652174,40.666666666666664,19.087517736293876,46.93651902367347,35,0.7608695652173914,948,138,0
0.6176470588235294,136,97,13,26,0.7132352941176471,0.09558823529411764,0.19117647058823528,84,0.6176470588235294,118.66666666666667,45.21430452117264,38.101942012224136,88,0.6470588235294118,858,139,0
0.5909090909090909,44,33,7,4,0.75,0.1590909090909091,0.09090909090909091,26,0.5909090909090909,41.333333333333336,15.947831618540915,38.58346359324415,29,0.6590909090909091,950,140,0
0.4827586206896552,29,18,4,7,0.6206896551724138,0.13793103448275862,0.2413793103448276,14,0.4827586206896552,24.333333333333332,7.3711147958319945,30.29225258561094,15,0.5172413793103449,965,141,0
0.07709251101321586,454,144,109,201,0.31718061674008813,0.24008810572687225,0.44273127753303965,35,0.07709251101321586,320.0,46.436336347017445,14.511355108442952,224,0.4933920704845815,540,142,0
0.12,100,37,25,38,0.37,0.25,0.38,12,0.12,74.66666666666667,7.234178138070236,9.688631434915495,39,0.39,894,143,0
0.875,32,28,0,4,0.875,0.0,0.125,28,0.875,29.333333333333332,15.143755588800731,51.62643950727522,28,0.875,962,144,0
0.46200607902735563,329,188,36,105,0.5714285714285714,0.1094224924012158,0.3191489361702128,152,0.46200607902735563,259.0,76.10738028163453,29.385088911828007,188,0.5714285714285714,665,145,0
0.24216524216524216,351,114,29,208,0.3247863247863248,0.08262108262108261,0.5925925925925926,85,0.24216524216524216,212.33333333333331,89.5377015563835,42.1684622714522,197,0.5612535612535613,643,146,0
0.060810810810810814,148,52,43,53,0.35135135135135137,0.2905405405405405,0.3581081081081081,9,0.060810810810810814,112.66666666666667,5.507570547286102,4.888376225401866,51,0.34459459459459457,846,147,1
0.19591836734693877,245,94,46,105,0.3836734693877551,0.18775510204081633,0.42857142857142855,48,0.19591836734693877,175.0,31.374086972106983,17.928049698346847,134,0.5469387755102041,749,148,0
0.3181818181818182,44,18,4,22,0.4090909090909091,0.09090909090909091,0.5,14,0.3181818181818182,29.333333333333332,9.451631252505218,32.22147017899506,21,0.4772727272727273,950,149,0
0.4782608695652174,23,14,3,6,0.6086956521739131,0.13043478260869565,0.2608695652173913,11,0.4782608695652174,19.0,5.686240703077327,29.927582647775402,14,0.6086956521739131,971,150,0
0.6619718309859155,71,53,6,12,0.7464788732394366,0.08450704225352113,0.16901408450704225,47,0.6619718309859155,63.0,25.579940057266228,40.60307945597814,50,0.704225352112676,923,151,0
0.09278350515463918,97,38,29,30,0.3917525773195876,0.29896907216494845,0.30927835051546393,9,0.09278350515463918,77.0,4.932882862316247,6.40634137963149,33,0.3402061855670103,897,152,1
