average_rating,total_interactions,likes,dislikes,neutral,likes_ratio,dislikes_ratio,neutral_ratio,interaction_balance,balance_ratio,mean,std,cv,followed majority,followed majority %,rating_val,no_rating,user,label,ld_ratio,dm_ratio,lm_ratio,pythagoras_ldm,pythagoras_ratios,log_ldm,pyth_log_ratios,follow_rat_val,plr_frv,cv_foll,log_ratios,rating_ratio,pyth_log_ldm_ratios
0.15671641791044777,134,35,14,85,0.26119402985074625,0.1044776119402985,0.6343283582089553,21,0.15671641791044777,77.33333333333333,36.473734842120756,47.164312295845804,43,0.3208955223880597,0.016094898641122745,860,17,1,2.5,6.071428571428571,2.4285714285714284,92.98386956886662,7.000728825031909,10.637056647594989,74.46714908631552,0.005164780907225955,0.3846065098165511,15.134816632249025,3.6071878537501156,0.13480885311871227,0.052297087055779665
0.4358974358974359,39,24,7,8,0.6153846153846154,0.1794871794871795,0.20512820512820512,17,0.4358974358974359,33.666666666666664,9.539392014169456,28.33482776485977,23,0.5897435897435898,0.062458908612754764,955,18,1,3.4285714285714284,1.1428571428571428,3.0,26.248809496813376,4.696937777935314,7.203405521083095,33.833947521763,0.03683474097675281,1.2462646931851877,16.710283040814737,2.4642873625852646,0.039235412474849095,0.28329554942842605
0.7846153846153846,195,154,1,40,0.7897435897435897,0.005128205128205128,0.20512820512820512,153,0.7846153846153846,168.33333333333334,79.50471684120383,47.23052485616069,107,0.5487179487179488,0.01428007889546351,799,19,0,154.0,40.0,3.85,159.11316727411344,159.15659741273686,8.725832056527565,1388.7737397119115,0.00783573559904921,10.882063831285326,25.91623671594459,10.073905204827259,0.19617706237424548,0.11452507865491213
0.837037037037037,135,121,8,6,0.8962962962962963,0.05925925925925926,0.044444444444444446,113,0.837037037037037,131.0,65.82552696332935,50.248493865136915,71,0.5259259259259259,0.02101508916323731,859,20,0,15.125,1.3333333333333333,20.166666666666668,121.41251994749142,25.243570413517624,8.666991556504632,218.7858116299874,0.011052380226591474,2.4181039783180394,26.42698566240534,6.008062152737372,0.1358148893360161,0.1324118198461852
0.5490196078431373,51,33,5,13,0.6470588235294118,0.09803921568627451,0.2549019607843137,28,0.5490196078431373,42.333333333333336,14.422205101855956,34.06820102800619,32,0.6274509803921569,0.049980776624375244,943,21,1,6.6,2.6,2.5384615384615383,35.81898937714463,7.534174605240345,7.6708948313621175,57.793861037917885,0.03136048729372564,1.8124436447349692,21.37612613521957,3.7741392980647595,0.05130784708249497,0.2811007658305145
0.4260089686098655,223,106,11,106,0.47533632286995514,0.04932735426008968,0.47533632286995514,95,0.4260089686098655,152.33333333333334,54.84827557301445,36.00543254246025,118,0.5291479820627802,0.010878963984797603,771,22,0,9.636363636363637,9.636363636363637,1.0,150.3096803269836,13.664516393362145,11.724773461022505,160.21335916659945,0.005756581839489314,0.9222813138220252,19.0522019731404,4.531087642627393,0.2243460764587525,0.06677730568754592
0.42168674698795183,83,50,15,18,0.6024096385542169,0.18072289156626506,0.21686746987951808,35,0.42168674698795183,71.0,19.39931270260195,27.322975637467533,47,0.5662650602409639,0.029176948758890986,911,23,0,3.3333333333333335,1.2,2.7777777777777777,55.21775076911409,4.50190631775331,9.51044496442652,42.8151322699969,0.01652188664660092,0.707386762124114,15.472046445312941,2.407945608651872,0.08350100603621731,0.142863927916066
-0.12601626016260162,246,56,87,103,0.22764227642276422,0.35365853658536583,0.4186991869918699,-31,-0.12601626016260162,177.33333333333334,23.895606290697042,13.474965953400586,87,0.35365853658536583,0.007617820080639831,748,24,0,1.5535714285714286,1.1839080459770115,1.8392857142857142,145.9931505242626,2.682945095185156,13.12598879761937,35.21630726402819,0.002694107101689696,0.09487650349530477,4.76553673961728,1.218754594988973,0.24748490945674045,0.023554304856927475
-0.4166666666666667,24,4,14,6,0.16666666666666666,0.5833333333333334,0.25,-10,-0.4166666666666667,20.0,5.291502622129181,26.45751311064591,6,0.25,0.06597222222222222,970,25,1,3.5,2.3333333333333335,1.5,15.748015748023622,4.465920335658088,5.817111159963204,25.97875502406328,0.016493055555555556,0.4284690498760437,6.614378277661477,2.505525936990736,0.02414486921529175,0.1143379778387196
0.39285714285714285,56,28,6,22,0.5,0.10714285714285714,0.39285714285714285,22,0.39285714285714285,41.333333333333336,11.372481406154654,27.514067918116098,29,0.5178571428571429,0.04272959183673469,938,26,0,4.666666666666667,3.6666666666666665,1.2727272727272727,36.11094017053558,6.069765805446371,8.215006432761575,49.86316513709818,0.022127824344023325,1.1033633593907362,14.248356600452981,3.0808900818942977,0.056338028169014086,0.190766119419907
0.36065573770491804,122,66,22,34,0.5409836065573771,0.18032786885245902,0.2786885245901639,44,0.36065573770491804,99.33333333333333,22.744962812309307,22.897613569438903,67,0.5491803278688525,0.019349637194302608,872,27,1,3.0,1.5454545454545454,1.9411764705882353,77.43384273042376,3.893147292619625,10.807057720000902,42.073467503805524,0.010626440098510449,0.44709118216581534,12.574918927478743,2.1972245773362196,0.1227364185110664,0.09432066756786506
0.5849056603773585,106,69,7,30,0.6509433962264151,0.0660377358490566,0.2830188679245283,62,0.5849056603773585,86.0,31.342197327777345,36.44441549741552,70,0.660377358490566,0.024385902456390173,888,28,0,9.857142857142858,4.285714285714286,2.3,75.56454194925024,10.991842986728749,9.581214035314728,105.31520029842125,0.016103897848559548,1.6959852275063638,24.06706683791591,4.5763927110838925,0.10663983903420524,0.16913691986005364
0.3888888888888889,54,31,10,13,0.5740740740740741,0.18518518518518517,0.24074074074074073,21,0.3888888888888889,45.333333333333336,11.357816691600547,25.05400740794238,32,0.5925925925925926,0.044238683127572016,940,29,0,3.1,1.3,2.3846153846153846,35.07135583350036,4.12145490482965,8.301521654940728,34.21434714230502,0.026215515927450084,0.8969467624564036,14.846819204706595,2.262804222982201,0.05432595573440644,0.2072765062880944
-0.1037344398340249,241,40,65,136,0.16597510373443983,0.2697095435684647,0.5643153526970954,-25,-0.1037344398340249,150.33333333333334,49.80294502670834,33.128344807123064,60,0.24896265560165975,0.007868321826414835,753,30,0,1.625,2.0923076923076924,3.4,155.95191566633608,4.3102640846344835,12.775921609745625,55.067596062592145,0.001958918297032739,0.10787292150061978,8.247720698868813,2.4475508632442313,0.24245472837022133,0.01949749982241533
0.24427480916030533,131,64,32,35,0.48854961832061067,0.24427480916030533,0.26717557251908397,32,0.24427480916030533,107.66666666666667,17.67295485574875,16.414509153946206,60,0.4580152671755725,0.01713186877221607,863,31,0,2.0,1.09375,1.8285714285714285,79.65550828411052,2.9223214285714283,11.179967047648812,32.67145727406657,0.007846657452923391,0.2563617337174226,7.518095795700552,1.3862943611198906,0.1317907444668008,0.06427077285968245
0.6666666666666666,96,71,7,18,0.7395833333333334,0.07291666666666667,0.1875,64,0.6666666666666666,84.0,34.219877264537345,40.737949124449216,69,0.71875,0.027777777777777776,898,32,0,10.142857142857142,2.5714285714285716,3.9444444444444446,73.57988855658861,11.182505886145377,9.098961783992793,101.74919370731125,0.019965277777777776,2.0314509160313876,29.280400933197875,4.633539455972004,0.096579476861167,0.20872108026703523
0.2653061224489796,49,20,7,22,0.40816326530612246,0.14285714285714285,0.4489795918367347,13,0.2653061224489796,34.333333333333336,8.144527815247077,23.72192567547692,25,0.5102040816326531,0.04623073719283632,945,33,1,2.857142857142857,3.142857142857143,1.1,30.54504869860253,4.387575221751829,8.03268487596762,35.244009125936195,0.02358711081267159,0.8313043487362659,12.103023303814757,2.2902646086060052,0.04929577464788732,0.1842192396295231
0.5217391304347826,69,46,10,13,0.6666666666666666,0.14492753623188406,0.18840579710144928,36,0.5217391304347826,60.333333333333336,19.974984355438178,33.10770887641687,48,0.6956521739130435,0.036546943919344675,925,34,1,4.6,1.3,3.5384615384615383,48.83646178829912,5.9473279764253455,8.696175846944678,51.719009902448455,0.02542396098737021,1.314902090065263,23.031449653159562,3.0521126069900983,0.06941649899396378,0.22754792427977233
0.5882352941176471,51,35,5,11,0.6862745098039216,0.09803921568627451,0.21568627450980393,30,0.5882352941176471,43.666666666666664,15.874507866387544,36.35383480852109,34,0.6666666666666666,0.05074971164936563,943,35,0,7.0,2.2,3.1818181818181817,37.027017163147235,7.99774761680742,7.562681246721884,60.484415917644114,0.03383314109957708,2.0463777780671593,24.235889872347393,3.891820298110627,0.05130784708249497,0.30696506365552295
0.3946360153256705,261,143,40,78,0.5478927203065134,0.1532567049808429,0.2988505747126437,103,0.3946360153256705,209.0,52.08646657242167,24.921754340871612,130,0.49808429118773945,0.009174850633431687,733,36,0,3.575,1.95,1.8333333333333333,167.72894800838642,4.465897010804337,13.008432911063435,58.09432165276696,0.0045698489745062045,0.2654822762295307,12.413134346028006,2.547930352291942,0.2625754527162978,0.04624549426894284
0.3395061728395062,162,72,17,73,0.4444444444444444,0.10493827160493827,0.4506172839506173,55,0.3395061728395062,113.33333333333333,32.046840717924134,28.276624162874235,94,0.5802469135802469,0.014441396128638926,832,37,1,4.235294117647059,4.294117647058823,1.0138888888888888,103.93267051317406,6.115973619038111,11.400338904220662,69.72417198630741,0.008379575531432464,0.5842589655258504,16.407423896976407,2.91449219418435,0.16297786720321933,0.08344369539916115
0.3163841807909605,177,84,28,65,0.4745762711864407,0.15819209039548024,0.3672316384180791,56,0.3163841807909605,133.66666666666666,28.478061731796284,21.305283091119417,101,0.5706214689265536,0.013086916275655143,817,38,0,3.0,2.3214285714285716,1.2923076923076924,109.84079387914127,4.00737941600774,11.937408578914155,47.83772541961479,0.00746767538893316,0.3572366047785996,12.157251933350627,2.1972245773362196,0.17806841046277666,0.0698529459457277
0.5,156,99,21,36,0.6346153846153846,0.1346153846153846,0.23076923076923078,78,0.5,132.0,41.38840417314975,31.35485164632557,105,0.6730769230769231,0.016025641025641024,838,39,1,4.714285714285714,1.7142857142857142,2.75,107.41508273980894,5.720643784236391,11.223161226314122,64.20370750879675,0.010786489151873767,0.6925325945537125,21.104227069642214,3.101194824822334,0.15694164989939638,0.10754721895452946
0.24396782841823056,373,136,45,192,0.3646112600536193,0.12064343163538874,0.514745308310992,91,0.24396782841823056,245.0,74.19119444606169,30.282120182065995,186,0.49865951742627346,0.006015999539995256,621,40,0,3.022222222222222,4.266666666666667,1.411764705882353,239.5516645736364,5.415842611239119,13.976812747534153,75.69621804740558,0.0029999354274507176,0.22708376624444637,15.100467436633446,2.9016657645149238,0.37525150905432597,0.03261164490133408
0.11494252873563218,87,35,25,27,0.40229885057471265,0.28735632183908044,0.3103448275862069,10,0.11494252873563218,69.0,5.291502622129181,7.668844379897364,37,0.42528735632183906,0.0243096842383406,907,41,1,1.4,1.08,1.2962962962962963,50.78385570237849,2.1924379324832652,10.070060752361943,22.077983175889294,0.010338601342742552,0.22825546650729653,3.2614625523701433,0.6729444732424258,0.0875251509054326,0.06850426435040864
0.33624454148471616,229,122,45,62,0.5327510917030568,0.1965065502183406,0.27074235807860264,77,0.33624454148471616,187.66666666666666,40.45161719058131,21.555035803151675,116,0.5065502183406113,0.0102019412291909,765,42,0,2.7111111111111112,1.3777777777777778,1.967741935483871,144.05901568454507,3.6222097380453007,12.737817919548668,46.139048109637116,0.005167795557144735,0.23843716783186988,10.918708092426176,1.9947171099258736,0.23038229376257546,0.049054704562356215
0.6228070175438597,342,240,27,75,0.7017543859649122,0.07894736842105263,0.21929824561403508,213,0.6228070175438597,292.0,111.72734669721643,38.26278996480015,221,0.6461988304093568,0.007669026367087309,652,43,0,8.88888888888889,2.7777777777777777,3.2,252.8912809884912,9.847253173435139,13.093963902882631,128.93957759550614,0.004955715868790338,0.6389879108051728,24.72537012345273,4.369604114675324,0.3440643863179074,0.05880936124928304
0.11666666666666667,60,19,12,29,0.31666666666666665,0.2,0.48333333333333334,7,0.11666666666666667,40.666666666666664,8.54400374531753,21.009845275370978,25,0.4166666666666667,0.035277777777777776,934,44,0,1.5833333333333333,2.4166666666666665,1.5263157894736843,36.68787265568828,3.267546803248409,8.796641458940915,28.743437678484806,0.014699074074074074,0.42250191957957994,8.75410219807124,1.7647783603969474,0.060362173038229376,0.11066757729850905
0.5284552845528455,246,150,20,76,0.6097560975609756,0.08130081300813008,0.3089430894308943,130,0.5284552845528455,195.33333333333334,65.20736154760442,33.382608300821374,176,0.7154471544715447,0.010278273514442462,748,45,0,7.5,3.8,1.9736842105263157,169.33989488599548,8.636285623048886,12.337100907936577,106.54672720131602,0.0073535615387881025,0.7834979152313456,23.883492117660822,4.029806041084529,0.24748490945674045,0.08231731060941017
0.288,125,51,15,59,0.408,0.12,0.472,36,0.288,85.66666666666667,23.437861108329262,27.359370943575012,69,0.552,0.018304,869,46,0,3.4,3.933333333333333,1.1568627450980393,79.41662294507366,5.326297261898445,10.717413277732255,57.084128995819356,0.010103808,0.5767670792209916,15.102372760853408,2.738974485607019,0.12575452716297786,0.09524675311458712
0.5536723163841808,177,114,16,47,0.6440677966101694,0.0903954802259887,0.2655367231638418,98,0.5536723163841808,145.66666666666666,50.08991914547278,34.386672182246755,119,0.672316384180791,0.01442752721121006,817,47,0,7.125,2.9375,2.425531914893617,124.34226956268733,8.079463863411204,11.358934772344336,91.77410302000104,0.00969986292731072,0.8901962195709028,23.11872310557833,3.9272194523094286,0.17806841046277666,0.10388844010791168
0.6304347826086957,138,92,5,41,0.6666666666666666,0.036231884057971016,0.2971014492753623,87,0.6304347826086957,110.66666666666667,43.71498598878879,39.50149336336336,91,0.6594202898550725,0.01906112161310649,856,48,0,18.4,8.2,2.2439024390243905,100.84641788382967,20.26906752063004,9.844798556187449,199.54488666236452,0.012569290339077468,2.508137616137567,26.048086203377288,5.82470132922988,0.13883299798792756,0.146705560159609
0.4166666666666667,12,6,1,5,0.5,0.08333333333333333,0.4166666666666667,5,0.4166666666666667,8.666666666666666,2.6457513110645907,30.527899743052973,7,0.5833333333333334,0.2013888888888889,982,49,0,6.0,5.0,1.2,7.874007874011811,7.901898506055364,3.4011973816621555,26.8759165089556,0.11747685185185186,3.157298062105317,17.807941516780904,3.58351893845611,0.012072434607645875,0.7790058087993245
0.6833333333333333,60,43,2,15,0.7166666666666667,0.03333333333333333,0.25,41,0.6833333333333333,50.0,20.952326839756964,41.90465367951393,32,0.5333333333333333,0.04472222222222222,934,50,1,21.5,7.5,2.8666666666666667,45.58508528016593,22.9503328467754,7.162397497355718,164.37940654522484,0.02385185185185185,3.920753252412029,22.349148629074094,6.136105870267234,0.060362173038229376,0.2560722439079453
0.5625,32,20,2,10,0.625,0.0625,0.3125,18,0.5625,25.333333333333332,9.018499505645789,35.59934015386496,14,0.4375,0.080078125,962,51,1,10.0,5.0,2.0,22.44994432064365,11.357816691600547,5.991464547107982,68.04995604027594,0.0350341796875,2.3840743876415034,15.57471131731592,4.605170185988092,0.03219315895372234,0.3103576324373112
0.7575757575757576,66,56,6,4,0.8484848484848485,0.09090909090909091,0.06060606060606061,50,0.7575757575757576,63.333333333333336,29.46183972531247,46.518694303124946,39,0.5909090909090909,0.04178145087235996,928,52,0,9.333333333333334,1.5,14.0,56.462376853972415,16.892634818497413,7.203405521083095,121.68449891720479,0.024689039151849067,3.0042733579400047,27.48831936093747,5.278114659230517,0.06639839034205232,0.2591997317420212
0.391304347826087,92,51,15,26,0.5543478260869565,0.16304347826086957,0.2826086956521739,36,0.391304347826087,74.66666666666667,18.44812546936228,24.70731089646734,48,0.5217391304347826,0.02599243856332703,902,53,0,3.4,1.7333333333333334,1.9615384615384615,59.177698502053964,4.290929687205224,9.897972371848018,42.47150349349976,0.013561272293909755,0.5759676236070896,12.890770902504698,2.4475508632442313,0.0925553319919517,0.11831485875133628
0.08333333333333333,36,7,4,25,0.19444444444444445,0.1111111111111111,0.6944444444444444,3,0.08333333333333333,19.333333333333336,11.357816691600547,58.74732771517523,16,0.4444444444444444,0.05787037037037037,958,54,0,1.75,6.25,3.5714285714285716,26.267851073127396,7.408110558085396,6.551080335043404,48.53112739690066,0.025720164609053495,1.2482285853112307,26.109923428966766,3.6651629274966204,0.03621730382293763,0.21732057567385168
0.4540059347181009,337,192,39,106,0.56973293768546,0.11572700296735905,0.314540059347181,153,0.4540059347181009,266.3333333333333,76.69637105713238,28.797135565881998,188,0.5578635014836796,0.007281916720231753,657,55,0,4.923076923076923,2.717948717948718,1.8113207547169812,222.75771591574556,5.908029663127981,13.584496112269495,80.25760598993492,0.004062315559061037,0.32603172154590293,16.064870879483134,3.1878674517962704,0.33903420523138833,0.04448511134469209
0.3287037037037037,648,316,103,229,0.4876543209876543,0.15895061728395063,0.3533950617283951,213,0.3287037037037037,495.3333333333333,107.09341716464182,21.620474528527957,399,0.6157407407407407,0.0035936785550983084,346,56,0,3.0679611650485437,2.2233009708737863,1.3799126637554586,403.61615428523174,4.0323209045073565,15.824193205370788,63.8082250589799,0.002212774295500347,0.14119320025201185,13.312607001362121,2.242026450714553,0.6519114688128773,0.024260252264023056
0.2768595041322314,484,216,82,186,0.4462809917355372,0.16942148760330578,0.384297520661157,134,0.2768595041322314,360.0,70.32306402122516,19.534184450340323,276,0.5702479338842975,0.004704255173826924,510,57,0,2.6341463414634148,2.268292682926829,1.1612903225806452,296.6074847336122,3.665033950318052,15.00774432866162,55.00389248223804,0.0026825917933393202,0.14755299057457008,11.13932832292134,1.937118320839824,0.4869215291750503,0.027794374042438178
-0.022222222222222223,495,161,172,162,0.32525252525252524,0.3474747474747475,0.32727272727272727,-11,-0.022222222222222223,387.0,6.082762530298219,1.571773263642951,173,0.34949494949494947,0.0039955106621773285,499,58,1,1.0683229813664596,1.0617283950617284,1.0062111801242235,285.9178203610261,1.8113647110405615,15.3164951770303,27.743758860495642,0.0013964107970841975,0.038741684424496485,0.549326817394405,0.13218022365798002,0.49798792756539234,0.009712213572443363
0.975609756097561,41,40,0,1,0.975609756097561,0.0,0.024390243902439025,40,0.975609756097561,40.333333333333336,22.810816147900834,56.55574251545661,24,0.5853658536585366,0.0725758477096966,953,59,0,40.0,1.0,40.0,40.024992192379,56.57738063926254,3.6888794541139363,208.7071370077592,0.0424834230495785,8.866593594966975,33.105800496852645,7.3777589082278725,0.04124748490945674,0.46854567921423
0.3263157894736842,95,47,16,32,0.49473684210526314,0.16842105263157894,0.3368421052631579,31,0.3263157894736842,73.66666666666667,15.50268793897798,21.044372767843413,43,0.45263157894736844,0.02448753462603878,899,60,1,2.9375,2.0,1.46875,59.06775770248944,3.845274088085269,10.088472226749566,38.792940841888004,0.011083831462312291,0.4299744182189377,9.525347673865966,2.1551177589405546,0.09557344064386318,0.09426542489392277
0.8888888888888888,162,146,2,14,0.9012345679012346,0.012345679012345678,0.08641975308641975,144,0.8888888888888888,152.66666666666666,79.89993742175271,52.33620355136641,122,0.7530864197530864,0.01783264746227709,832,61,0,73.0,7.0,10.428571428571429,146.68333238647122,74.07263396181357,8.31581113188354,615.9740340675841,0.013429524632085217,8.272238463235519,39.413684155967296,8.580918882296782,0.16297786720321933,0.18211807731271323
0.14469453376205788,311,91,46,174,0.29260450160771706,0.14790996784565916,0.5594855305466238,45,0.14469453376205788,195.0,64.93329911018948,33.29912774881512,174,0.5594855305466238,0.00689612390277189,683,62,0,1.9782608695652173,3.782608695652174,1.9120879120879122,201.67548190099856,4.677363017345252,13.498556202220474,63.13764756782242,0.0038582815404575844,0.24360282011884593,18.63038015528563,2.660827805450868,0.31287726358148893,0.04024424693645095
0.7833333333333333,120,96,2,22,0.8,0.016666666666666666,0.18333333333333332,94,0.7833333333333333,105.33333333333333,49.51767361255979,47.01044963217702,96,0.8,0.023194444444444445,874,63,0,48.0,11.0,4.363636363636363,98.50888284819801,49.4372463059387,8.348537825386098,412.72872076805834,0.018555555555555558,7.658410707585084,37.60835970574162,7.742402021815782,0.12072434607645875,0.23490682460489826
0.14705882352941177,34,15,10,9,0.4411764705882353,0.29411764705882354,0.2647058823529412,5,0.14705882352941177,28.0,3.2145502536643185,11.480536620229708,16,0.47058823529411764,0.06314878892733564,960,64,1,1.5,1.1111111111111112,1.6666666666666667,20.149441679609886,2.5024679176789353,7.2078598714324755,18.037438083385187,0.029717077142275592,0.5360199389729772,5.402605468343392,1.0216512475319814,0.03420523138832998,0.1758373201539844
0.3153153153153153,111,45,10,56,0.40540540540540543,0.09009009009009009,0.5045045045045045,35,0.3153153153153153,73.66666666666667,24.020824298928627,32.607453799450624,67,0.6036036036036037,0.02085869653437221,883,65,0,4.5,5.6,1.2444444444444445,72.53275122315436,7.290997323775989,10.134599273499514,73.89133618062704,0.012590384394621065,0.9303203259462655,19.681976617686416,3.445533195482207,0.11167002012072434,0.12368431594147833
